DATE,TMAX,TMIN,HUMIDITY,PRCP,PRESSURE,RAIN
7/17/2016,33,27,79,0.3,1006,TRUE
7/18/2016,32,27,82,0.8,1000,TRUE
7/19/2016,31,27,85,2.1,998,TRUE
7/20/2016,32,27,84,0.8,998,TRUE
7/21/2016,31,26,84,1.1,999,TRUE
7/22/2016,31,26,84,1.7,1000,TRUE
7/23/2016,32,26,83,2.5,1000,TRUE
7/24/2016,31,26,84,4.1,1000,TRUE
7/25/2016,32,26,84,2.3,999,TRUE
7/26/2016,31,26,84,1.4,999,TRUE
7/27/2016,31,26,84,2.1,1000,TRUE
7/28/2016,34,27,70,0.3,1004,TRUE
7/29/2016,35,28,66,2.2,1003,TRUE
7/30/2016,34,27,71,3.2,1002,TRUE
7/31/2016,35,27,71,2.4,1001,TRUE
8/1/2016,33,26,76,0,999,FALSE
8/2/2016,34,26,75,3,997,TRUE
8/3/2016,35,27,74,0,998,FALSE
8/4/2016,34,27,76,0,999,FALSE
8/5/2016,33,27,78,0.1,1000,TRUE
8/6/2016,33,27,75,1.9,1002,TRUE
8/7/2016,32,26,79,4.4,1002,TRUE
8/8/2016,34,26,76,0,1001,FALSE
8/9/2016,33,26,80,5.3,999,TRUE
8/10/2016,29,26,84,2.9,998,TRUE
8/11/2016,34,26,80,0,1001,FALSE
8/12/2016,33,26,79,0,1002,FALSE
8/13/2016,34,27,78,0.9,1001,TRUE
8/14/2016,35,27,74,0.4,999,TRUE
8/15/2016,35,28,73,0.3,997,TRUE
8/16/2016,35,27,74,0.9,995,TRUE
8/17/2016,32,26,80,0.7,995,TRUE
8/18/2016,33,27,77,0.1,999,TRUE
8/19/2016,34,26,75,0.2,1001,TRUE
8/20/2016,34,27,75,2.1,1001,TRUE
8/21/2016,29,25,87,0,999,FALSE
8/22/2016,32,25,79,0.2,1004,TRUE
8/23/2016,32,26,75,0,1004,FALSE
8/24/2016,34,27,70,0,1002,FALSE
8/25/2016,36,28,67,0.3,1002,TRUE
8/26/2016,35,28,71,0.4,1004,TRUE
8/27/2016,35,28,68,0,1006,FALSE
8/28/2016,34,28,70,0.5,1006,TRUE
8/29/2016,34,27,70,0.1,1004,TRUE
8/30/2016,31,27,77,0.8,1003,TRUE
8/31/2016,34,29,72,0,1003,FALSE
9/1/2016,31,27,81,0,1003,FALSE
9/2/2016,33,27,79,4.8,1001,TRUE
9/3/2016,32,27,81,0.3,1000,TRUE
9/4/2016,34,26,77,0,1001,FALSE
9/5/2016,33,27,82,1.3,1001,TRUE
9/6/2016,33,26,82,3.4,1001,TRUE
9/7/2016,32,26,83,3.5,1002,TRUE
9/8/2016,33,26,80,0,1004,FALSE
9/9/2016,33,26,79,0.4,1005,TRUE
9/10/2016,33,26,78,0.9,1005,TRUE
9/11/2016,33,26,79,1.1,1004,TRUE
9/12/2016,32,27,78,5.2,1005,TRUE
9/13/2016,29,26,86,1.3,1006,TRUE
9/14/2016,33,26,78,1.2,1006,TRUE
9/15/2016,33,26,74,0.1,1005,TRUE
9/16/2016,33,26,73,4.2,1004,TRUE
9/17/2016,34,27,73,0,1004,FALSE
9/18/2016,33,27,73,0.6,1005,TRUE
9/19/2016,33,27,76,6.8,1005,TRUE
9/20/2016,32,27,78,1.5,1004,TRUE
9/21/2016,33,26,76,2.1,1007,TRUE
9/22/2016,33,26,74,0,1007,FALSE
9/23/2016,33,26,71,0,1005,FALSE
9/24/2016,33,26,76,0.4,1004,TRUE
9/25/2016,33,26,77,5.8,1005,TRUE
9/26/2016,33,26,78,8.2,1006,TRUE
9/27/2016,34,26,75,0.1,1006,TRUE
9/28/2016,34,27,74,0,1005,FALSE
9/29/2016,33,27,78,0.7,1004,TRUE
9/30/2016,34,26,76,0.1,1004,TRUE
10/1/2016,34,27,74,0.1,1006,TRUE
10/2/2016,34,27,75,2.8,1008,TRUE
10/3/2016,34,27,74,0,1006,FALSE
10/4/2016,34,27,69,0,1004,FALSE
10/5/2016,34,27,73,0.9,1003,TRUE
10/6/2016,32,26,78,0.7,1005,TRUE
10/7/2016,33,26,75,0,1006,FALSE
10/8/2016,33,26,77,0,1006,FALSE
10/9/2016,32,25,77,5.6,1005,TRUE
10/10/2016,32,25,83,2.9,1004,TRUE
10/11/2016,29,25,88,4.4,1004,TRUE
10/12/2016,31,25,86,1.1,1004,TRUE
10/13/2016,32,24,77,0,1007,FALSE
10/14/2016,31,24,78,0,1008,FALSE
10/15/2016,31,23,72,0.2,1008,TRUE
10/16/2016,32,24,76,0,1008,FALSE
10/17/2016,33,24,77,0,1006,FALSE
10/18/2016,33,24,71,0,1006,FALSE
10/19/2016,33,25,73,0.3,1005,TRUE
10/20/2016,32,24,67,0,1005,FALSE
10/21/2016,32,23,66,0,1005,FALSE
10/22/2016,32,22,64,0,1007,FALSE
10/23/2016,31,21,68,0,1006,FALSE
10/24/2016,32,22,69,0,1005,FALSE
10/25/2016,32,23,70,0,1005,FALSE
10/26/2016,32,23,65,2.2,1008,TRUE
10/27/2016,30,24,79,5.7,1011,TRUE
10/28/2016,31,23,76,1.2,1010,TRUE
10/29/2016,31,24,73,0,1010,FALSE
10/30/2016,31,23,77,0.9,1011,TRUE
10/31/2016,31,24,77,1.5,1013,TRUE
11/1/2016,32,24,75,0.6,1012,TRUE
11/2/2016,32,24,71,0,1011,FALSE
11/3/2016,32,25,70,0.3,1012,TRUE
11/4/2016,27,24,88,4.3,1011,TRUE
11/5/2016,24,23,95,4.5,1008,TRUE
11/6/2016,26,21,90,0,1006,FALSE
11/7/2016,29,22,80,0,1008,FALSE
11/8/2016,30,21,70,0,1010,FALSE
11/9/2016,30,21,66,0,1012,FALSE
11/10/2016,30,20,67,0,1011,FALSE
11/11/2016,29,20,62,0,1012,FALSE
11/12/2016,30,20,64,0,1013,FALSE
11/13/2016,29,21,67,0,1014,FALSE
11/14/2016,29,21,66,0,1013,FALSE
11/15/2016,28,19,59,0,1013,FALSE
11/16/2016,29,19,64,0,1013,FALSE
11/17/2016,30,19,65,0,1013,FALSE
11/18/2016,29,19,65,0,1012,FALSE
11/19/2016,29,18,63,0,1011,FALSE
11/20/2016,28,18,56,0,1011,FALSE
11/21/2016,28,17,62,0,1011,FALSE
11/22/2016,28,17,64,0,1011,FALSE
11/23/2016,28,18,66,0,1011,FALSE
11/24/2016,28,18,64,0,1012,FALSE
11/25/2016,28,18,66,0,1011,FALSE
11/26/2016,28,19,68,0.1,1011,TRUE
11/27/2016,28,19,66,0,1011,FALSE
11/28/2016,28,19,65,0,1011,FALSE
11/29/2016,28,20,70,0.1,1013,TRUE
11/30/2016,28,19,68,0,1014,FALSE
12/1/2016,29,19,66,0,1014,FALSE
12/2/2016,29,20,65,0,1014,FALSE
12/3/2016,29,19,65,0,1015,FALSE
12/4/2016,29,19,66,0,1015,FALSE
12/5/2016,29,19,66,0,1014,FALSE
12/6/2016,29,18,64,0,1014,FALSE
12/7/2016,29,18,59,0,1013,FALSE
12/8/2016,29,18,58,0,1012,FALSE
12/9/2016,28,17,56,0,1011,FALSE
12/10/2016,28,16,58,0,1011,FALSE
12/11/2016,27,16,59,0,1011,FALSE
12/12/2016,27,16,53,0,1011,FALSE
12/13/2016,27,15,51,0,1012,FALSE
12/14/2016,26,15,53,0,1013,FALSE
12/15/2016,27,16,62,0,1013,FALSE
12/16/2016,27,16,64,0,1014,FALSE
12/17/2016,27,17,65,0,1014,FALSE
12/18/2016,27,17,57,0,1014,FALSE
12/19/2016,27,17,57,0,1014,FALSE
12/20/2016,27,18,59,0,1013,FALSE
12/21/2016,27,16,53,0,1013,FALSE
12/22/2016,27,16,61,0,1013,FALSE
12/23/2016,28,18,61,0,1011,FALSE
12/24/2016,28,18,61,0,1011,FALSE
12/25/2016,28,18,63,0,1012,FALSE
12/26/2016,28,19,58,0,1012,FALSE
12/27/2016,27,18,59,0,1014,FALSE
12/28/2016,27,17,61,0,1014,FALSE
12/29/2016,27,16,63,0,1015,FALSE
12/30/2016,27,17,60,0,1015,FALSE
12/31/2016,27,16,55,0,1015,FALSE
1/1/2017,27,17,57,0,1015,FALSE
1/2/2017,28,17,55,0,1014,FALSE
1/3/2017,28,16,51,0,1013,FALSE
1/4/2017,27,16,51,0,1013,FALSE
1/5/2017,27,16,46,0,1013,FALSE
1/6/2017,26,14,43,0,1013,FALSE
1/7/2017,26,14,46,0,1011,FALSE
1/8/2017,27,15,47,0,1012,FALSE
1/9/2017,27,15,46,0,1011,FALSE
1/10/2017,26,15,46,0,1011,FALSE
1/11/2017,26,15,55,0,1012,FALSE
1/12/2017,25,15,48,0,1013,FALSE
1/13/2017,24,13,41,0,1014,FALSE
1/14/2017,24,13,36,0,1015,FALSE
1/15/2017,25,11,44,0,1015,FALSE
1/16/2017,25,13,41,0,1014,FALSE
1/17/2017,26,13,38,0,1015,FALSE
1/18/2017,27,14,39,0,1017,FALSE
1/19/2017,28,15,53,0,1017,FALSE
1/20/2017,28,14,39,0,1016,FALSE
1/21/2017,28,15,37,0,1016,FALSE
1/22/2017,28,14,47,0,1017,FALSE
1/23/2017,27,14,45,0,1016,FALSE
1/24/2017,28,15,44,0,1017,FALSE
1/25/2017,28,15,49,0,1017,FALSE
1/26/2017,29,16,46,0,1016,FALSE
1/27/2017,28,17,49,0,1014,FALSE
1/28/2017,29,17,48,0,1013,FALSE
1/29/2017,28,16,48,0,1015,FALSE
1/30/2017,27,15,53,0,1014,FALSE
1/31/2017,27,14,47,0,1014,FALSE
2/1/2017,28,15,41,0,1015,FALSE
2/2/2017,28,14,43,0,1017,FALSE
2/3/2017,27,14,46,0,1016,FALSE
2/4/2017,29,16,51,0,1014,FALSE
2/5/2017,30,15,48,0,1013,FALSE
2/6/2017,30,16,48,0,1011,FALSE
2/7/2017,30,17,45,0,1011,FALSE
2/8/2017,29,16,44,0,1013,FALSE
2/9/2017,28,16,39,0,1012,FALSE
2/10/2017,30,14,36,0,1012,FALSE
2/11/2017,30,16,39,0,1014,FALSE
2/12/2017,30,17,44,0,1016,FALSE
2/13/2017,30,16,39,0,1017,FALSE
2/14/2017,31,19,44,0,1018,FALSE
2/15/2017,30,17,39,0,1018,FALSE
2/16/2017,30,18,35,0,1016,FALSE
2/17/2017,31,17,35,0,1015,FALSE
2/18/2017,31,17,37,0,1015,FALSE
2/19/2017,31,18,40,0,1012,FALSE
2/20/2017,30,21,53,0.2,1008,TRUE
2/21/2017,33,21,72,0.3,1008,TRUE
2/22/2017,32,22,72,0.8,1009,TRUE
2/23/2017,32,22,65,4,1011,TRUE
2/24/2017,31,18,44,0,1013,FALSE
2/25/2017,30,15,29,0,1012,FALSE
2/26/2017,30,14,32,0,1010,FALSE
2/27/2017,30,15,42,0,1012,FALSE
2/28/2017,31,16,40,0,1012,FALSE
3/1/2017,31,17,36,0,1012,FALSE
3/2/2017,34,17,38,0,1010,FALSE
3/3/2017,34,19,49,0,1008,FALSE
3/4/2017,32,21,51,0,1008,FALSE
3/5/2017,33,20,65,3.1,1008,TRUE
3/6/2017,30,21,71,2.8,1008,TRUE
3/7/2017,32,20,58,0.1,1009,TRUE
3/8/2017,31,20,53,0,1009,FALSE
3/9/2017,30,19,64,0.1,1008,TRUE
3/10/2017,32,20,66,0.9,1007,TRUE
3/11/2017,30,22,77,1.9,1008,TRUE
3/12/2017,30,20,61,0,1009,FALSE
3/13/2017,29,19,39,0,1013,FALSE
3/14/2017,30,16,37,0,1013,FALSE
3/15/2017,30,16,33,0,1013,FALSE
3/16/2017,30,15,32,0,1010,FALSE
3/17/2017,32,16,37,0,1009,FALSE
3/18/2017,32,18,62,1.4,1009,TRUE
3/19/2017,33,18,62,0.2,1011,TRUE
3/20/2017,27,20,59,0.4,1011,TRUE
3/21/2017,30,16,58,0,1013,FALSE
3/22/2017,30,18,53,0,1011,FALSE
3/23/2017,32,20,55,0,1010,FALSE
3/24/2017,35,21,55,0,1009,FALSE
3/25/2017,34,23,68,2.4,1009,TRUE
3/26/2017,33,22,66,1.2,1010,TRUE
3/27/2017,34,23,71,2.8,1010,TRUE
3/28/2017,34,23,69,0.2,1010,TRUE
3/29/2017,31,24,80,11.5,1008,TRUE
3/30/2017,36,25,73,2.7,1007,TRUE
3/31/2017,32,26,75,1,1009,TRUE
4/1/2017,35,25,72,1.4,1008,TRUE
4/2/2017,34,26,72,1.1,1006,TRUE
4/3/2017,33,27,74,0.9,1007,TRUE
4/4/2017,32,25,80,5.4,1008,TRUE
4/5/2017,29,25,82,0.4,1009,TRUE
4/6/2017,30,23,81,0.4,1008,TRUE
4/7/2017,35,24,70,0.2,1007,TRUE
4/8/2017,36,25,69,0,1007,FALSE
4/9/2017,36,25,68,1.9,1007,TRUE
4/10/2017,37,25,61,0.1,1006,TRUE
4/11/2017,37,24,52,0,1006,FALSE
4/12/2017,37,24,45,0,1007,FALSE
4/13/2017,37,24,41,0,1008,FALSE
4/14/2017,37,25,37,0,1007,FALSE
4/15/2017,37,24,53,0,1006,FALSE
4/16/2017,34,24,60,2.5,1006,TRUE
4/17/2017,36,24,47,0,1006,FALSE
4/18/2017,36,25,55,0,1007,FALSE
4/19/2017,31,26,76,13.7,1006,TRUE
4/20/2017,32,26,74,3.6,1006,TRUE
4/21/2017,32,26,79,2.2,1006,TRUE
4/22/2017,28,25,85,21,1006,TRUE
4/23/2017,32,24,81,0.9,1005,TRUE
4/24/2017,32,26,83,7.7,1005,TRUE
4/25/2017,34,27,79,3.6,1004,TRUE
4/26/2017,35,27,73,1.6,1005,TRUE
4/27/2017,36,26,74,3.5,1007,TRUE
4/28/2017,35,26,76,1.6,1007,TRUE
4/29/2017,36,25,74,0.1,1007,TRUE
4/30/2017,36,26,72,0.7,1008,TRUE
5/1/2017,35,26,68,10.1,1009,TRUE
5/2/2017,34,25,60,0,1010,FALSE
5/3/2017,35,25,61,0.8,1009,TRUE
5/4/2017,37,27,60,0,1008,FALSE
5/5/2017,39,27,60,0,1007,FALSE
5/6/2017,37,27,68,0.7,1008,TRUE
5/7/2017,36,26,69,1.7,1009,TRUE
5/8/2017,37,27,68,0.1,1008,TRUE
5/9/2017,34,27,73,0.3,1007,TRUE
5/10/2017,36,26,66,0.5,1008,TRUE
5/11/2017,36,27,62,0.4,1008,TRUE
5/12/2017,37,28,59,1.6,1007,TRUE
5/13/2017,36,28,54,0.2,1005,TRUE
5/14/2017,36,28,64,6.9,1003,TRUE
5/15/2017,34,27,74,10.7,1003,TRUE
5/16/2017,33,27,75,8.4,1002,TRUE
5/17/2017,34,25,74,0.3,1002,TRUE
5/18/2017,36,27,75,1.6,1003,TRUE
5/19/2017,37,28,70,4.5,1004,TRUE
5/20/2017,37,28,72,3.4,1003,TRUE
5/21/2017,37,28,73,2.5,1002,TRUE
5/22/2017,38,28,70,1.5,1003,TRUE
5/23/2017,38,28,67,0.1,1004,TRUE
5/24/2017,38,29,63,0.9,1003,TRUE
5/25/2017,38,28,64,3.1,1003,TRUE
5/26/2017,37,28,62,0.1,1003,TRUE
5/27/2017,36,28,63,0.1,1003,TRUE
5/28/2017,36,28,61,2.8,1001,TRUE
5/29/2017,36,29,64,3.5,998,TRUE
5/30/2017,31,26,81,0.2,995,TRUE
5/31/2017,34,26,72,7.8,1001,TRUE
6/1/2017,34,28,78,24.7,1002,TRUE
6/2/2017,35,27,73,0.4,1003,TRUE
6/3/2017,35,27,73,2.3,1002,TRUE
6/4/2017,35,28,79,7.1,1002,TRUE
6/5/2017,34,28,81,6.7,1002,TRUE
6/6/2017,34,27,76,9.3,1003,TRUE
6/7/2017,36,28,68,2.8,1003,TRUE
6/8/2017,36,28,66,7.3,1001,TRUE
6/9/2017,36,28,63,0,1001,FALSE
6/10/2017,36,28,65,0,1000,FALSE
6/11/2017,33,27,80,4.9,998,TRUE
6/12/2017,27,25,91,0,994,FALSE
6/13/2017,33,26,85,0.1,999,TRUE
6/14/2017,32,26,82,0.6,1003,TRUE
6/15/2017,34,27,78,0,1002,FALSE
6/16/2017,31,26,84,7.6,1001,TRUE
6/17/2017,33,26,81,13.2,1001,TRUE
6/18/2017,33,27,80,7.2,1000,TRUE
6/19/2017,31,27,86,9.6,1000,TRUE
6/20/2017,32,26,82,0.8,1000,TRUE
6/21/2017,32,26,76,0,1000,FALSE
6/22/2017,33,26,82,9.2,1000,TRUE
6/23/2017,33,26,77,0.8,1000,TRUE
6/24/2017,33,27,77,0.7,998,TRUE
6/25/2017,33,27,79,0.2,999,TRUE
6/26/2017,34,27,77,0.1,1001,TRUE
6/27/2017,33,27,79,0.2,1001,TRUE
6/28/2017,33,27,78,0.4,1002,TRUE
6/29/2017,33,27,79,0.5,1001,TRUE
6/30/2017,33,27,81,4.8,999,TRUE
7/1/2017,34,27,80,6,998,TRUE
7/2/2017,33,27,79,0.5,998,TRUE
7/3/2017,32,27,83,0.1,998,TRUE
7/4/2017,33,27,80,0,998,FALSE
7/5/2017,33,27,82,5,999,TRUE
7/6/2017,32,27,82,20,1001,TRUE
7/7/2017,32,27,81,0,1001,FALSE
7/8/2017,33,27,79,0.3,1001,TRUE
7/9/2017,32,27,80,0,1003,FALSE
7/10/2017,32,27,80,0.1,1004,TRUE
7/11/2017,31,26,82,0.5,1002,TRUE
7/12/2017,32,26,79,0,1002,FALSE
7/13/2017,32,26,81,0,1002,FALSE
7/14/2017,33,26,77,0,1002,FALSE
7/15/2017,34,27,75,0,1001,FALSE
7/16/2017,35,27,73,0,999,FALSE
7/17/2017,35,28,72,2.7,998,TRUE
7/18/2017,35,28,75,0.3,999,TRUE
7/19/2017,32,27,82,0,1000,FALSE
7/20/2017,31,27,83,0,1000,FALSE
7/21/2017,33,26,80,2.6,1000,TRUE
7/22/2017,33,27,80,3.1,1000,TRUE
7/23/2017,32,27,82,0,999,FALSE
7/24/2017,28,26,88,20.7,999,TRUE
7/25/2017,28,26,89,7.6,999,TRUE
7/26/2017,32,26,81,0,1001,FALSE
7/27/2017,33,26,76,2.8,1003,TRUE
7/28/2017,34,27,71,0.3,1004,TRUE
7/29/2017,33,29,71,3.1,1004,TRUE
7/30/2017,34,28,70,6.3,1003,TRUE
7/31/2017,34,28,70,7,1002,TRUE
8/1/2017,34,28,73,3.3,1002,TRUE
8/2/2017,34,28,73,1.5,1001,TRUE
8/3/2017,35,28,72,3.9,999,TRUE
8/4/2017,35,28,72,0.4,997,TRUE
8/5/2017,33,28,77,0,998,FALSE
8/6/2017,33,28,75,1.2,1001,TRUE
8/7/2017,33,27,76,3.6,1003,TRUE
8/8/2017,33,27,77,1.5,1004,TRUE
8/9/2017,33,27,78,4.4,1004,TRUE
8/10/2017,33,27,79,1.8,1002,TRUE
8/11/2017,31,27,83,5.5,1002,TRUE
8/12/2017,31,27,83,0,1002,FALSE
8/13/2017,32,26,81,1.8,1004,TRUE
8/14/2017,33,27,77,0,1005,FALSE
8/15/2017,33,27,75,0.2,1004,TRUE
8/16/2017,34,28,74,0.6,1001,TRUE
8/17/2017,33,27,75,1.2,1000,TRUE
8/18/2017,33,27,74,0,1001,FALSE
8/19/2017,34,27,71,0.2,1004,TRUE
8/20/2017,34,27,70,0.9,1004,TRUE
8/21/2017,35,28,67,1.7,1002,TRUE
8/22/2017,35,29,63,1.8,1002,TRUE
8/23/2017,34,28,66,1.2,1003,TRUE
8/24/2017,34,28,71,13,1002,TRUE
8/25/2017,34,28,73,2.4,1001,TRUE
8/26/2017,34,28,75,4.7,1000,TRUE
8/27/2017,32,26,80,13.8,1000,TRUE
8/28/2017,33,27,76,0.2,1003,TRUE
8/29/2017,34,27,76,4,1004,TRUE
8/30/2017,34,28,70,0.6,1005,TRUE
8/31/2017,33,28,71,6.5,1005,TRUE
9/1/2017,34,27,73,0,1004,FALSE
9/2/2017,34,27,74,0,1003,FALSE
9/3/2017,34,27,73,2.6,1003,TRUE
9/4/2017,34,27,69,4.2,1005,TRUE
9/5/2017,34,28,69,1.8,1005,TRUE
9/6/2017,34,27,69,8.3,1005,TRUE
9/7/2017,34,28,70,5.9,1005,TRUE
9/8/2017,34,27,74,0,1006,FALSE
9/9/2017,34,27,76,2,1005,TRUE
9/10/2017,33,27,77,8.3,1007,TRUE
9/11/2017,32,26,79,6.2,1007,TRUE
9/12/2017,33,26,75,5.7,1007,TRUE
9/13/2017,33,27,74,0,1007,FALSE
9/14/2017,33,27,72,0.2,1006,TRUE
9/15/2017,34,27,69,0,1004,FALSE
9/16/2017,36,28,66,0.3,1003,TRUE
9/17/2017,33,28,72,1.9,1002,TRUE
9/18/2017,34,26,75,9.3,1003,TRUE
9/19/2017,32,26,81,2.5,1002,TRUE
9/20/2017,32,26,80,2.1,1004,TRUE
9/21/2017,33,26,78,5.4,1005,TRUE
9/22/2017,33,26,74,1.4,1006,TRUE
9/23/2017,34,27,71,0.6,1006,TRUE
9/24/2017,34,28,68,0.1,1005,TRUE
9/25/2017,34,28,66,0,1003,FALSE
9/26/2017,34,28,66,0.1,1004,TRUE
9/27/2017,34,29,66,3.8,1005,TRUE
9/28/2017,32,28,72,0.8,1004,TRUE
9/29/2017,32,25,82,11.7,1005,TRUE
9/30/2017,32,26,82,4.3,1008,TRUE
10/1/2017,33,26,76,1.1,1008,TRUE
10/2/2017,33,26,75,2.9,1006,TRUE
10/3/2017,34,27,70,0,1006,FALSE
10/4/2017,34,27,68,0,1006,FALSE
10/5/2017,35,28,66,0,1006,FALSE
10/6/2017,29,27,81,0,1007,FALSE
10/7/2017,33,26,74,0.6,1007,TRUE
10/8/2017,32,25,77,0,1006,FALSE
10/9/2017,29,25,81,4.4,1005,TRUE
10/10/2017,33,25,74,0,1005,FALSE
10/11/2017,34,26,71,0,1005,FALSE
10/12/2017,33,27,71,0.5,1005,TRUE
10/13/2017,33,26,74,6.6,1004,TRUE
10/14/2017,33,26,72,4.5,1004,TRUE
10/15/2017,34,26,68,1.9,1004,TRUE
10/16/2017,34,26,65,0,1005,FALSE
10/17/2017,34,25,62,0,1004,FALSE
10/18/2017,34,27,72,0,1005,FALSE
10/19/2017,32,26,76,3.5,1007,TRUE
10/20/2017,27,25,90,22.3,1008,TRUE
10/21/2017,26,24,91,21.6,1002,TRUE
10/22/2017,29,22,80,0,1005,FALSE
10/23/2017,32,23,70,0,1008,FALSE
10/24/2017,32,24,73,1.1,1010,TRUE
10/25/2017,32,24,72,0,1013,FALSE
10/26/2017,32,23,67,1.3,1014,TRUE
10/27/2017,30,21,66,0,1012,FALSE
10/28/2017,30,21,62,0,1012,FALSE
10/29/2017,30,21,55,0,1013,FALSE
10/30/2017,24,20,78,0.1,1014,TRUE
10/31/2017,29,19,75,0,1013,FALSE
11/1/2017,29,20,66,0,1013,FALSE
11/2/2017,30,21,64,0,1011,FALSE
11/3/2017,31,21,61,0,1011,FALSE
11/4/2017,33,22,60,0.1,1011,TRUE
11/5/2017,33,23,58,0,1012,FALSE
11/6/2017,32,23,60,0,1011,FALSE
11/7/2017,32,22,59,0,1011,FALSE
11/8/2017,32,22,58,0,1011,FALSE
11/9/2017,31,21,56,0,1010,FALSE
11/10/2017,31,22,55,0,1011,FALSE
11/11/2017,31,21,54,0,1011,FALSE
11/12/2017,32,22,53,0,1010,FALSE
11/13/2017,31,22,47,0,1009,FALSE
11/14/2017,31,21,55,0,1009,FALSE
11/15/2017,28,23,64,0.1,1011,TRUE
11/16/2017,25,22,80,0.3,1011,TRUE
11/17/2017,28,22,80,1,1011,TRUE
11/18/2017,30,23,74,0.2,1011,TRUE
11/19/2017,30,24,71,3.5,1011,TRUE
11/20/2017,31,22,60,0,1011,FALSE
11/21/2017,31,22,55,0,1011,FALSE
11/22/2017,29,20,50,0,1010,FALSE
11/23/2017,28,19,50,0,1010,FALSE
11/24/2017,29,19,52,0,1011,FALSE
11/25/2017,28,18,51,0,1013,FALSE
11/26/2017,29,19,52,0,1014,FALSE
11/27/2017,28,19,59,0,1012,FALSE
11/28/2017,28,19,47,0,1012,FALSE
11/29/2017,28,18,51,0,1014,FALSE
11/30/2017,28,18,55,0,1013,FALSE
12/1/2017,28,18,53,0,1012,FALSE
12/2/2017,28,18,49,0,1013,FALSE
12/3/2017,28,18,43,0,1014,FALSE
12/4/2017,28,18,51,0,1012,FALSE
12/5/2017,27,18,56,0,1012,FALSE
12/6/2017,28,18,50,0,1011,FALSE
12/7/2017,28,18,52,0,1011,FALSE
12/8/2017,25,21,63,0.1,1012,TRUE
12/9/2017,21,20,87,8.4,1012,TRUE
12/10/2017,26,21,91,9.1,1012,TRUE
12/11/2017,28,23,82,0,1011,FALSE
12/12/2017,29,21,68,0,1013,FALSE
12/13/2017,29,20,62,0,1014,FALSE
12/14/2017,29,20,53,0,1015,FALSE
12/15/2017,28,19,50,0,1015,FALSE
12/16/2017,27,17,45,0,1016,FALSE
12/17/2017,27,17,57,0,1017,FALSE
12/18/2017,27,18,61,0,1017,FALSE
12/19/2017,26,17,63,0,1017,FALSE
12/20/2017,26,17,64,0,1018,FALSE
12/21/2017,26,18,60,0,1017,FALSE
12/22/2017,26,18,67,0,1015,FALSE
12/23/2017,27,18,62,0,1013,FALSE
12/24/2017,27,18,58,0,1013,FALSE
12/25/2017,27,18,58,0,1013,FALSE
12/26/2017,27,19,60,0,1013,FALSE
12/27/2017,28,18,54,0,1014,FALSE
12/28/2017,28,17,57,0,1014,FALSE
12/29/2017,27,18,58,0,1014,FALSE
12/30/2017,28,18,55,0,1014,FALSE
12/31/2017,28,18,53,0,1012,FALSE
1/1/2018,27,18,47,0,1011,FALSE
1/2/2018,26,18,52,0,1010,FALSE
1/3/2018,25,16,43,0,1011,FALSE
1/4/2018,24,14,43,0,1014,FALSE
1/5/2018,24,13,51,0,1012,FALSE
1/6/2018,24,14,51,0,1011,FALSE
1/7/2018,23,12,46,0,1013,FALSE
1/8/2018,22,11,43,0,1015,FALSE
1/9/2018,24,12,45,0,1016,FALSE
1/10/2018,23,13,47,0,1016,FALSE
1/11/2018,22,13,49,0,1015,FALSE
1/12/2018,23,13,50,0,1014,FALSE
1/13/2018,24,14,52,0,1014,FALSE
1/14/2018,24,14,59,0,1014,FALSE
1/15/2018,25,15,57,0,1013,FALSE
1/16/2018,25,16,57,0,1013,FALSE
1/17/2018,26,15,53,0,1013,FALSE
1/18/2018,26,16,56,0,1013,FALSE
1/19/2018,27,16,48,0,1014,FALSE
1/20/2018,26,15,45,0,1013,FALSE
1/21/2018,27,16,45,0,1013,FALSE
1/22/2018,26,15,45,0,1011,FALSE
1/23/2018,27,17,48,0,1011,FALSE
1/24/2018,27,16,44,0,1010,FALSE
1/25/2018,26,17,45,0,1010,FALSE
1/26/2018,27,16,36,0,1011,FALSE
1/27/2018,24,16,46,0,1012,FALSE
1/28/2018,25,14,45,0,1013,FALSE
1/29/2018,26,15,38,0,1014,FALSE
1/30/2018,27,14,40,0,1013,FALSE
1/31/2018,26,14,44,0,1012,FALSE
2/1/2018,26,15,52,0,1012,FALSE
2/2/2018,28,17,48,0,1012,FALSE
2/3/2018,27,17,52,0,1013,FALSE
2/4/2018,31,18,49,0,1013,FALSE
2/5/2018,30,18,59,0,1015,FALSE
2/6/2018,30,19,45,0,1014,FALSE
2/7/2018,29,17,44,0,1011,FALSE
2/8/2018,29,20,46,0,1011,FALSE
2/9/2018,30,18,37,0,1011,FALSE
2/10/2018,30,20,43,0.1,1014,TRUE
2/11/2018,29,18,31,0,1016,FALSE
2/12/2018,30,17,30,0,1017,FALSE
2/13/2018,31,19,39,0,1017,FALSE
2/14/2018,29,19,47,0,1017,FALSE
2/15/2018,28,19,41,0,1017,FALSE
2/16/2018,29,17,38,0,1015,FALSE
2/17/2018,29,17,45,0,1011,FALSE
2/18/2018,29,18,41,0,1011,FALSE
2/19/2018,30,17,38,0,1012,FALSE
2/20/2018,31,19,41,0,1012,FALSE
2/21/2018,31,20,38,0,1010,FALSE
2/22/2018,31,20,40,0,1009,FALSE
